,prov_code,prov_name,year,all_wm_prov,knows_wm_prov,total_pop,ethnic_turkish,ethnic_kurdish,ln_casualty,ln_gdppc_cons,divorce_rate_ma5,mosques_perk,ceasefire,fm_diff_educ,count,party,pol_attitude,lat,lng,count_k,count_scaled
511,64,usak,2017,2,2,364971,100,0,0,4.6128798,2.166,1.5234087,0,-0.07370725,,AKP,-78.22,38.6833,29.4,0.005479887,20.87
512,65,van,2010,4,1,1035418,22.318968,77.20453,6.951772,3.4645302,0.172,1.2362157,0,-0.090113595,,DTP,0,38.5019,43.4167,0.003863174,14.71
513,65,van,2011,3,3,1022532,22.318968,77.20453,6.951772,3.591211,0.2,1.2654861,0,-0.10095531,,DTP,0,38.5019,43.4167,0.002933894,11.17
514,65,van,2012,2,2,1051975,22.318968,77.20453,6.951772,3.698391,0.214,1.2833004,0,-0.09862174,,DTP,0,38.5019,43.4167,0.001901186,7.24
515,65,van,2013,1,1,1070113,22.318968,77.20453,6.951772,3.7255044,0.22,1.2652869,1,-0.09838072,,BDP,0,38.5019,43.4167,0.000934481,3.56
516,65,van,2014,3,3,1085542,22.318968,77.20453,6.951772,3.7052822,0.242,1.2592788,1,-0.099044204,,BDP,0,38.5019,43.4167,0.002763596,10.53
517,65,van,2015,0,0,1096397,22.318968,77.20453,6.951772,3.6999066,0.256,1.2468112,0,-0.09742439,,BDP,0,38.5019,43.4167,0,NULL
518,65,van,2016,4,4,1100190,22.318968,77.20453,6.951772,3.789553,0.266,1.2670538,0,-0.09569271,,BDP,0,38.5019,43.4167,0.003635736,13.85
519,65,van,2017,2,2,1106891,22.318968,77.20453,6.951772,3.8136373,0.278,1.2720313,0,-0.092794016,,HDP,0,38.5019,43.4167,0.001806863,6.88
520,66,yozgat,2010,0,0,476096,97.34388,1.3280612,0,4.003506,1.386,1.9869943,0,-0.10655758,,AKP,-109.4,39.8208,34.8083,0,NULL
521,66,yozgat,2011,1,1,465696,97.34388,1.3280612,0,4.1011133,1.37,2.0528414,0,-0.116007924,,AKP,-109.4,39.8208,34.8083,0.002147324,8.18
522,66,yozgat,2012,2,2,453211,97.34388,1.3280612,0,4.092907,1.36,2.1204252,0,-0.119825825,,AKP,-109.4,39.8208,34.8083,0.004412956,16.81
523,66,yozgat,2013,0,0,444211,97.34388,1.3280612,0,4.150526,1.382,2.172391,1,-0.11970933,,AKP,-112.4,39.8208,34.8083,0,NULL
524,66,yozgat,2014,2,2,432560,97.34388,1.3280612,0,4.1848283,1.424,2.2401516,1,-0.12523186,,AKP,-112.4,39.8208,34.8083,0.004623636,17.61
525,66,yozgat,2015,0,0,419440,97.34388,1.3280612,0,4.2639766,1.456,2.310223,0,-0.12706292,,AKP,-112.4,39.8208,34.8083,0,NULL
526,66,yozgat,2016,1,1,421041,97.34388,1.3280612,0,4.2882795,1.478,2.318064,0,-0.12805606,,AKP,-112.4,39.8208,34.8083,0.002375066,9.05
527,66,yozgat,2017,6,6,418650,97.34388,1.3280612,0,4.3052883,1.478,2.3456347,0,-0.1224964,,AKP,-81.72,39.8208,34.8083,0.014331781,54.58
528,67,zonguldak,2010,1,1,619703,99.40778,0,0,4.061021,1.796,2.312398,0,-0.10379748,,CHP,91.6,41.4304,31.78,0.001613676,6.15
529,67,zonguldak,2011,6,6,612406,99.40778,0,0,4.225399,1.772,2.3628116,0,-0.10855523,,CHP,91.6,41.4304,31.78,0.009797422,37.31
530,67,zonguldak,2012,0,0,606527,99.40778,0,0,4.2266345,1.754,2.4137425,0,-0.106579274,,CHP,91.6,41.4304,31.78,0,NULL
531,67,zonguldak,2013,3,3,601567,99.40778,0,0,4.3065844,1.722,2.4452803,1,-0.10720639,,CHP,79.8,41.4304,31.78,0.004986976,18.99
532,67,zonguldak,2014,5,5,598796,99.40778,0,0,4.3358145,1.668,2.4682863,1,-0.11056648,,CHP,79.8,41.4304,31.78,0.008350089,31.8
533,67,zonguldak,2015,1,1,595907,99.40778,0,0,4.3686843,1.666,2.4802527,0,-0.10951279,,CHP,79.8,41.4304,31.78,0.001678114,6.39
534,67,zonguldak,2016,4,3,597524,99.40778,0,0,4.412687,1.692,2.5053387,0,-0.10688239,,CHP,79.8,41.4304,31.78,0.006694292,25.5
535,67,zonguldak,2017,4,4,596892,99.40778,0,0,4.4924755,1.716,2.5146928,0,-0.10375255,,AKP,-85.04,41.4304,31.78,0.00670138,25.52
536,68,aksaray,2010,1,1,377505,100,0,0.6931472,4.0842037,2.354,1.4966689,0,-0.08098957,,AKP,-116.4,38.3686,34.0297,0.002648972,10.09
537,68,aksaray,2011,0,0,378823,100,0,0.6931472,4.172206,2.384,1.4967412,0,-0.090812534,,AKP,-116.4,38.3686,34.0297,0,NULL
538,68,aksaray,2012,3,3,379915,100,0,0.6931472,4.171347,2.346,1.5292895,0,-0.0881062,,AKP,-116.4,38.3686,34.0297,0.007896503,30.07
539,68,aksaray,2013,2,2,382806,100,0,0.6931472,4.22324,2.358,1.51774,1,-0.08703795,,AKP,-113.8,38.3686,34.0297,0.005224579,19.9
540,68,aksaray,2014,0,0,384252,100,0,0.6931472,4.3196316,2.206,1.519836,1,-0.08603737,,AKP,-113.8,38.3686,34.0297,0,NULL
541,68,aksaray,2015,4,4,386514,100,0,0.6931472,4.400545,2.076,1.5109414,0,-0.08931373,,AKP,-113.8,38.3686,34.0297,0.010348914,39.41
542,68,aksaray,2016,1,1,396673,100,0,0.6931472,4.383645,2.016,1.5024971,0,-0.07932803,,AKP,-113.8,38.3686,34.0297,0.002520968,9.6
543,68,aksaray,2017,2,2,402404,100,0,0.6931472,4.446467,2.022,1.4860687,0,-0.07758643,,AKP,-80.94,38.3686,34.0297,0.00497013,18.93
544,69,bayburt,2010,0,0,74412,94.37827,5.621731,0.6931472,4.010104,0.578,3.2118475,0,-0.16704431,,AKP,-69.8,40.2546,40.226,0,NULL
545,69,bayburt,2011,0,0,76724,94.37827,5.621731,0.6931472,4.0345373,0.618,3.1411293,0,-0.18452865,,AKP,-69.8,40.2546,40.226,0,NULL
546,69,bayburt,2012,0,0,75797,94.37827,5.621731,0.6931472,4.1610518,0.568,3.2191248,0,-0.17880629,,AKP,-69.8,40.2546,40.226,0,NULL
547,69,bayburt,2013,0,0,75620,94.37827,5.621731,0.6931472,4.1987534,0.612,3.2398837,1,-0.17255689,,AKP,-104.2,40.2546,40.226,0,NULL
548,69,bayburt,2014,0,0,80607,94.37827,5.621731,0.6931472,4.1505184,0.598,3.0890617,1,-0.17446996,,AKP,-104.2,40.2546,40.226,0,NULL
549,69,bayburt,2015,0,0,78550,94.37827,5.621731,0.6931472,4.2496467,0.636,3.1699555,0,-0.16923553,,AKP,-104.2,40.2546,40.226,0,NULL
550,69,bayburt,2016,1,1,90154,94.37827,5.621731,0.6931472,4.1758003,0.652,2.795217,0,-0.15545005,,AKP,-104.2,40.2546,40.226,0.011092131,42.24
551,69,bayburt,2017,0,0,80417,94.37827,5.621731,0.6931472,4.286869,0.654,3.1212306,0,-0.15681246,,MHP,-56.49,40.2546,40.226,0,NULL
552,70,karaman,2010,2,2,232633,100,0,0,4.242366,1.494,2.1321137,0,-0.092114344,,AKP,-98.8,37.1833,33.2167,0.008597233,32.74
553,70,karaman,2011,1,1,234005,100,0,0,4.375859,1.6,2.1324332,0,-0.09457375,,AKP,-98.8,37.1833,33.2167,0.004273413,16.28
554,70,karaman,2012,0,0,235424,100,0,0,4.4883213,1.69,2.1110847,0,-0.088458374,,AKP,-98.8,37.1833,33.2167,0,NULL
555,70,karaman,2013,0,0,237939,100,0,0,4.599569,1.784,2.0929735,1,-0.08424713,,AKP,-104.8,37.1833,33.2167,0,NULL
556,70,karaman,2014,3,3,240362,100,0,0,4.6101985,1.866,2.063554,1,-0.08812329,,AKP,-104.8,37.1833,33.2167,0.012481174,47.53
557,70,karaman,2015,5,4,242196,100,0,0,4.668018,1.9,2.047928,0,-0.08683057,,AKP,-104.8,37.1833,33.2167,0.020644437,78.62
558,70,karaman,2016,2,2,245610,100,0,0,4.6483364,1.832,2.0438907,0,-0.0725698,,AKP,-104.8,37.1833,33.2167,0.008142991,31.01
559,70,karaman,2017,0,0,246672,100,0,0,4.734858,1.778,2.043199,0,-0.07787372,,MHP,-39.57,37.1833,33.2167,0,NULL
560,71,kirikkale,2010,0,0,276647,100,0,0,4.207788,1.82,1.2506913,0,-0.16138142,,AKP,-63.6,39.8417,33.5139,0,NULL
561,71,kirikkale,2011,2,2,274992,100,0,0,4.372667,1.906,1.2727643,0,-0.16964658,,AKP,-63.6,39.8417,33.5139,0.007272939,27.7
562,71,kirikkale,2012,0,0,274727,100,0,0,4.3614044,1.978,1.284912,0,-0.17349824,,AKP,-63.6,39.8417,33.5139,0,NULL
563,71,kirikkale,2013,1,1,274658,100,0,0,4.4126225,2.056,1.2852347,1,-0.17462158,,AKP,-88.6,39.8417,33.5139,0.003640892,13.87
564,71,kirikkale,2014,1,1,271092,100,0,0,4.4002967,2.084,1.3095186,1,-0.17896569,,AKP,-88.6,39.8417,33.5139,0.003688785,14.05
565,71,kirikkale,2015,4,4,270271,100,0,0,4.4523687,2.096,1.3134965,0,-0.17424926,,AKP,-88.6,39.8417,33.5139,0.01479996,56.37
566,71,kirikkale,2016,1,1,277984,100,0,0,4.445763,2.046,1.3022332,0,-0.17578927,,AKP,-88.6,39.8417,33.5139,0.003597329,13.7
567,71,kirikkale,2017,0,0,278749,100,0,0,4.632452,1.952,1.3058343,0,-0.1700803,,AKP,-84.06,39.8417,33.5139,0,NULL
568,72,batman,2010,1,1,510200,2.225303,73.296364,6.4002576,3.7975702,0.226,1.1779695,0,-0.12829666,,DTP,0,37.8833,41.1333,0.001960016,7.46
569,72,batman,2011,0,0,524499,2.225303,73.296364,6.4002576,3.9004476,0.224,1.1515751,0,-0.13544339,,DTP,0,37.8833,41.1333,0,NULL
570,72,batman,2012,1,1,534205,2.225303,73.296364,6.4002576,3.8856046,0.232,1.1587312,0,-0.13526523,,DTP,0,37.8833,41.1333,0.001871941,7.13
571,72,batman,2013,4,4,547581,2.225303,73.296364,6.4002576,3.8852813,0.256,1.170603,1,-0.13258313,,BDP,0,37.8833,41.1333,0.007304855,27.82
572,72,batman,2014,6,6,557593,2.225303,73.296364,6.4002576,3.8770971,0.286,1.1549643,1,-0.12890695,,BDP,0,37.8833,41.1333,0.010760537,40.98
573,72,batman,2015,0,0,566633,2.225303,73.296364,6.4002576,3.8726332,0.32,1.1365381,0,-0.128984,,BDP,0,37.8833,41.1333,0,NULL
574,72,batman,2016,3,3,576899,2.225303,73.296364,6.4002576,3.9065552,0.356,1.1544482,0,-0.1263626,,BDP,0,37.8833,41.1333,0.005200217,19.8
575,72,batman,2017,1,1,585252,2.225303,73.296364,6.4002576,3.994557,0.364,1.16531,0,-0.122702405,,HDP,0,37.8833,41.1333,0.001708666,6.51
576,73,sirnak,2010,0,0,430109,0,100,8.266935,3.6819735,0.146,1.0787963,0,-0.11431019,,DTP,0,37.5164,42.4611,0,NULL
577,73,sirnak,2011,0,0,457997,0,100,8.266935,3.7518873,0.156,1.0327579,0,-0.13597125,,DTP,0,37.5164,42.4611,0,NULL
578,73,sirnak,2012,0,0,466982,0,100,8.266935,3.8586059,0.162,1.0771294,0,-0.13015383,,DTP,0,37.5164,42.4611,0,NULL
579,73,sirnak,2013,1,1,475255,0,100,8.266935,3.9254932,0.168,1.071004,1,-0.12926722,,BDP,0,37.5164,42.4611,0.002104134,8.01
580,73,sirnak,2014,1,1,488966,0,100,8.266935,3.9046876,0.17,1.0573332,1,-0.13448337,,BDP,0,37.5164,42.4611,0.002045132,7.79
581,73,sirnak,2015,0,0,490184,0,100,8.266935,3.9803026,0.18,1.054706,0,-0.13984856,,BDP,0,37.5164,42.4611,0,NULL
582,73,sirnak,2016,0,0,483788,0,100,8.266935,4.0379734,0.192,1.076918,0,-0.13303077,,BDP,0,37.5164,42.4611,0,NULL
583,73,sirnak,2017,0,0,503236,0,100,8.266935,4.0903926,0.19,1.0571581,0,-0.14330561,,AKP,-123.44,37.5164,42.4611,0,NULL
584,74,bartin,2010,0,0,187758,100,0,0,4.021459,1.5,3.9785256,0,-0.09318988,,MHP,-39.9,41.6344,32.3375,0,NULL
585,74,bartin,2011,3,3,187291,100,0,0,4.1590323,1.47,4.084553,0,-0.0996546,,MHP,-39.9,41.6344,32.3375,0.016017855,61
586,74,bartin,2012,1,1,188436,100,0,0,4.2071657,1.538,4.112802,0,-0.098332524,,MHP,-39.9,41.6344,32.3375,0.005306842,20.21
587,74,bartin,2013,0,0,189139,100,0,0,4.2510943,1.532,4.150387,1,-0.098001525,,MHP,-45.9,41.6344,32.3375,0,NULL
588,74,bartin,2014,0,0,189405,100,0,0,4.2670674,1.568,4.1815157,1,-0.09137505,,MHP,-45.9,41.6344,32.3375,0,NULL
589,74,bartin,2015,0,0,190708,100,0,0,4.300877,1.49,4.152946,0,-0.09429538,,MHP,-45.9,41.6344,32.3375,0,NULL
590,74,bartin,2016,1,1,192389,100,0,0,4.3261414,1.454,4.1426487,0,-0.09143011,,MHP,-45.9,41.6344,32.3375,0.005197802,19.8
591,74,bartin,2017,0,0,193577,100,0,0,4.354667,1.428,4.1327224,0,-0.089724705,,MHP,-35.76,41.6344,32.3375,0,NULL
592,75,ardahan,2010,1,0,105454,16.666666,83.333336,4.0253515,3.9871113,0.422,2.512944,0,-0.09976504,,AKP,-73.8,41.1167,42.7,0.009482808,36.12
593,75,ardahan,2011,0,0,107455,16.666666,83.333336,4.0253515,4.0062213,0.42,2.4661486,0,-0.11539549,,AKP,-73.8,41.1167,42.7,0,NULL
594,75,ardahan,2012,1,1,106643,16.666666,83.333336,4.0253515,4.091025,0.454,2.559943,0,-0.11155471,,AKP,-73.8,41.1167,42.7,0.009377081,35.71
595,75,ardahan,2013,0,0,102782,16.666666,83.333336,4.0253515,4.07247,0.524,2.6561072,1,-0.11021851,,AKP,-68.6,41.1167,42.7,0,NULL
596,75,ardahan,2014,0,0,100809,16.666666,83.333336,4.0253515,4.060781,0.58,2.727931,1,-0.11655581,,AKP,-68.6,41.1167,42.7,0,NULL
597,75,ardahan,2015,2,2,99265,16.666666,83.333336,4.0253515,4.2304683,0.598,2.760288,0,-0.11345126,,AKP,-68.6,41.1167,42.7,0.020148088,76.73
598,75,ardahan,2016,0,0,98335,16.666666,83.333336,4.0253515,4.263988,0.614,2.7965627,0,-0.11393987,,AKP,-68.6,41.1167,42.7,0,NULL
599,75,ardahan,2017,0,0,97096,16.666666,83.333336,4.0253515,4.326352,0.614,2.8631458,0,-0.1133662,,CHP,102.4,41.1167,42.7,0,NULL
600,76,igdir,2010,1,1,184418,35.043762,61.60181,5.521461,3.8966506,1.196,1.1983646,0,-0.061945602,,DTP,0,39.9167,44.0333,0.005422464,20.65
601,76,igdir,2011,2,2,188857,35.043762,61.60181,5.521461,3.951973,1.212,1.1701976,0,-0.06824656,,DTP,0,39.9167,44.0333,0.010590023,40.33
602,76,igdir,2012,0,0,190409,35.043762,61.60181,5.521461,4.05852,1.17,1.2604446,0,-0.065254554,,DTP,0,39.9167,44.0333,0,NULL
603,76,igdir,2013,5,5,190424,35.043762,61.60181,5.521461,4.049507,1.128,1.2708482,1,-0.060740173,,BDP,0,39.9167,44.0333,0.026257194,100
604,76,igdir,2014,1,1,192056,35.043762,61.60181,5.521461,4.034132,1.128,1.2652559,1,-0.05917731,,BDP,0,39.9167,44.0333,0.005206815,19.83
605,76,igdir,2015,2,2,192435,35.043762,61.60181,5.521461,4.132383,1.096,1.29914,0,-0.056744352,,BDP,0,39.9167,44.0333,0.01039312,39.58
606,76,igdir,2016,3,3,192785,35.043762,61.60181,5.521461,4.1370173,1.016,1.3071556,0,-0.052039236,,BDP,0,39.9167,44.0333,0.015561377,59.27
607,76,igdir,2017,0,0,194775,35.043762,61.60181,5.521461,4.2690206,1.064,1.3194712,0,-0.04883343,,HDP,0,39.9167,44.0333,0,NULL
608,77,yalova,2010,1,1,203741,66.666664,16.666666,0,4.4765053,1.94,0.7313206,0,-0.07465795,,DP,35.4,40.6556,29.275,0.004908192,18.69
609,77,yalova,2011,1,1,206535,66.666664,16.666666,0,4.6544166,1.838,0.7262691,0,-0.07996845,,DP,35.4,40.6556,29.275,0.004841794,18.44
610,77,yalova,2012,0,0,211799,66.666664,16.666666,0,4.6367564,1.868,0.73182595,0,-0.078909725,,DP,35.4,40.6556,29.275,0,NULL
611,77,yalova,2013,1,1,220122,66.666664,16.666666,0,4.68419,1.876,0.71324086,1,-0.07949245,,CHP,96,40.6556,29.275,0.004542935,17.3
612,77,yalova,2014,0,0,226514,66.666664,16.666666,0,4.754819,1.864,0.70635813,1,-0.08459899,,CHP,96,40.6556,29.275,0,NULL
613,77,yalova,2015,2,2,233009,66.666664,16.666666,0,4.8092713,1.812,0.6952521,0,-0.07924342,,CHP,96,40.6556,29.275,0.008583359,32.69
614,77,yalova,2016,3,3,241665,66.666664,16.666666,0,4.8374834,1.814,0.6744874,0,-0.07669413,,CHP,96,40.6556,29.275,0.012413879,47.28
615,77,yalova,2017,1,0,251203,66.666664,16.666666,0,4.893187,1.72,0.6608201,0,-0.07830188,,CHP,91.82,40.6556,29.275,0.003980844,15.16
616,78,karabuk,2010,0,0,227610,100,0,0,4.1660843,1.388,3.9848864,0,-0.13443653,,MHP,-31,41.2,32.6333,0,NULL
617,78,karabuk,2011,0,0,219728,100,0,0,4.387465,1.41,4.1642394,0,-0.13485442,,MHP,-31,41.2,32.6333,0,NULL
618,78,karabuk,2012,0,0,225145,100,0,0,4.3457813,1.502,4.152879,0,-0.13478425,,MHP,-31,41.2,32.6333,0,NULL
619,78,karabuk,2013,0,0,230251,100,0,0,4.421269,1.568,4.060786,1,-0.1293759,,MHP,-51.8,41.2,32.6333,0,NULL
620,78,karabuk,2014,0,0,231333,100,0,0,4.4637666,1.614,4.0763745,1,-0.1318031,,MHP,-51.8,41.2,32.6333,0,NULL
621,78,karabuk,2015,0,0,236978,100,0,0,4.483773,1.608,3.9792724,0,-0.123794764,,MHP,-51.8,41.2,32.6333,0,NULL
622,78,karabuk,2016,1,1,242347,100,0,0,4.5092387,1.646,3.9282517,0,-0.121281326,,MHP,-51.8,41.2,32.6333,0.004126315,15.71
623,78,karabuk,2017,0,0,244453,100,0,0,4.590482,1.56,3.931226,0,-0.12124625,,MHP,-39.83,41.2,32.6333,0,NULL
624,79,kilis,2010,1,1,123135,87.5,12.5,3.2580965,3.898895,0.804,1.6892029,0,-0.08298962,,AKP,-99.8,36.7167,37.1167,0.008121168,30.93
625,79,kilis,2011,0,0,124452,87.5,12.5,3.2580965,3.8308198,0.814,1.7195385,0,-0.08925384,,AKP,-99.8,36.7167,37.1167,0,NULL
626,79,kilis,2012,0,0,124320,87.5,12.5,3.2580965,3.8954628,0.83,1.7133205,0,-0.09839518,,AKP,-99.8,36.7167,37.1167,0,NULL
627,79,kilis,2013,0,0,128586,87.5,12.5,3.2580965,4.0551705,0.938,1.648702,1,-0.07603012,,AKP,-101.6,36.7167,37.1167,0,NULL
628,79,kilis,2014,0,0,128781,87.5,12.5,3.2580965,4.031377,0.978,1.6539707,1,-0.07639222,,AKP,-101.6,36.7167,37.1167,0,NULL
629,79,kilis,2015,0,0,130655,87.5,12.5,3.2580965,4.203353,1.028,1.6532089,0,-0.072014555,,AKP,-101.6,36.7167,37.1167,0,NULL
630,79,kilis,2016,0,0,130825,87.5,12.5,3.2580965,4.196647,1.096,1.6587044,0,-0.069739476,,AKP,-101.6,36.7167,37.1167,0,NULL
631,79,kilis,2017,3,3,136319,87.5,12.5,3.2580965,4.2454967,1.162,1.6285331,0,-0.065346405,,AKP,-94.52,36.7167,37.1167,0.022007204,83.81
632,80,osmaniye,2010,1,1,479221,83.4564,16.543604,3.3322046,4.0015626,0.968,1.0934412,0,-0.08898866,,MHP,-48.8,37.075,36.25,0.00208672,7.95
633,80,osmaniye,2011,2,2,485357,83.4564,16.543604,3.3322046,4.098222,1.04,1.09404,0,-0.0950301,,MHP,-48.8,37.075,36.25,0.004120678,15.69
634,80,osmaniye,2012,3,2,492135,83.4564,16.543604,3.3322046,4.083189,1.126,1.1196115,0,-0.094242185,,MHP,-48.8,37.075,36.25,0.006095888,23.22
635,80,osmaniye,2013,2,2,498981,83.4564,16.543604,3.3322046,4.1345005,1.218,1.1282995,1,-0.09530677,,MHP,-47.3,37.075,36.25,0.004008169,15.27
636,80,osmaniye,2014,1,1,506807,83.4564,16.543604,3.3322046,4.175689,1.272,1.1167959,1,-0.09683357,,MHP,-47.3,37.075,36.25,0.001973138,7.51
637,80,osmaniye,2015,1,1,512873,83.4564,16.543604,3.3322046,4.201886,1.288,1.103587,0,-0.09128399,,MHP,-47.3,37.075,36.25,0.0019498,7.43
638,80,osmaniye,2016,2,2,522175,83.4564,16.543604,3.3322046,4.2499776,1.26,1.0973333,0,-0.08883408,,MHP,-47.3,37.075,36.25,0.003830134,14.59
639,80,osmaniye,2017,0,0,527724,83.4564,16.543604,3.3322046,4.3346334,1.302,1.0857948,0,-0.086496085,,MHP,-54.44,37.075,36.25,0,NULL
640,81,duzce,2010,2,1,338188,87.5,12.5,0,4.325378,1.224,1.957491,0,-0.09399238,,AKP,-85,40.8417,31.1583,0.00591387,22.52
641,81,duzce,2011,1,1,342146,87.5,12.5,0,4.4332576,1.304,1.9319237,0,-0.10293631,,AKP,-85,40.8417,31.1583,0.002922729,11.13
642,81,duzce,2012,0,0,346493,87.5,12.5,0,4.499838,1.348,1.9163446,0,-0.10210447,,AKP,-85,40.8417,31.1583,0,NULL
643,81,duzce,2013,2,2,351509,87.5,12.5,0,4.5361238,1.454,1.8946884,1,-0.104739726,,AKP,-109,40.8417,31.1583,0.005689755,21.67
644,81,duzce,2014,2,2,355549,87.5,12.5,0,4.5922227,1.572,1.8815972,1,-0.10348846,,AKP,-109,40.8417,31.1583,0.005625104,21.42
645,81,duzce,2015,2,2,360388,87.5,12.5,0,4.6802187,1.73,1.8563327,0,-0.1027517,,AKP,-109,40.8417,31.1583,0.005549574,21.14
646,81,duzce,2016,3,3,370371,87.5,12.5,0,4.6549473,1.85,1.8332969,0,-0.095930785,,AKP,-109,40.8417,31.1583,0.008099986,30.85
647,81,duzce,2017,2,2,377610,87.5,12.5,0,4.6844153,1.822,1.8140409,0,-0.09414899,,AKP,-94.28,40.8417,31.1583,0.00529647,20.17
